IdEntidad,Nit,RazónSocial,Departamento,Municipio,Dirección,CódigoPostal,Teléfono,Fax,email,PáginaWeb,ÁmbitoSIIF
216586865,800102912:2,Valle del Guamuez (La Hormiga),DEPARTAMENTO DE PUTUMAYO,VALLE DEL GUAMUEZ (LA HORMIGA),CALLE 7 NO 5 - 11 BARRIO CENTRO,862020,"098-4282006,4287178",098-4287120,contabilidad@valledelguamuez-putumayo.gov.co,http://valledelguamuez-putumayo.gov.co,No
216605266,890907106:5,Envigado,DEPARTAMENTO DE ANTIOQUIA,ENVIGADO,CR 43 38 SUR 035,005266,094-3394024,094-3394024,walter.bustamante@envigado.gov.co,http://www.envigado.gov.co,No
216615466,891856555:2,Monguí,DEPARTAMENTO DE BOYACA,MONGUI,CALLE 5 NO. 3 - 24,152201,098-7782050,098-7782050,alcaldia@mongui-boyaca.gov.co,http://www.mongui-boyaca.gov.co,No
216623466,800096763:5,Montelíbano,DEPARTAMENTO DE CORDOBA,MONTELIBANO,CR 6 15 23 CENTRO,234001,094-3225312292,"094-7722144,7721563",contabilidad@montelibano-cordoba.gov.co,http://www.montelibano-cordoba.gov.co/,No
216668266,890209666:3,Enciso,DEPARTAMENTO DE SANTANDER,ENCISO,CARRERAA 4  4 43,681561,097-3113059972,097-0,alcaldia@enciso-santander.gov.co,http://www.enciso-santander.gov.co,No
216697666,832000219:4,Taraira,DEPARTAMENTO DE VAUPES,TARAIRA,ZONA DE FRONTERA CON BRASIL,972040,098-5662476,098-5662477,secretariadehacienda@taraira-vaupes.gov.co,http://taraira-vaupes.gov.co,No
216705467,890981115:6,Montebello,DEPARTAMENTO DE ANTIOQUIA,MONTEBELLO,CALLE 20 N° 19 - 51,055040,094-8480564,094-8480564,tesoreria@montebello-antioquia.gov.co,http://www.montebello-antioquia.gov.co,No
216705667,890982123:1,San Rafael,DEPARTAMENTO DE ANTIOQUIA,SAN RAFAEL,CALLE 20 Nº 20-29,053830,"094-8586836,8586533,8586917",094-8586917,forproconsultores@gmail.com,http://www.sanrafael-antioquia.gov.co/,No
216713667,800043486:2,San Martín de Loba,DEPARTAMENTO DE BOLIVAR,SAN MARTIN DE LOBA,CALLE LAS FLOREZ -PLAZA PRINCIPAL,133530,095-4182729,095-4182729,alcaldia@sanmartindeloba-bolivar.gov.co,http://www.sanmartindeloba-bolivar.gov.co/,No
216715367,891801376:4,Jenesano,DEPARTAMENTO DE BOYACA,JENESANO,CARRERA 4 NO. 7-11,153601,"098-3138460477,3138432012",098-7363199,contactenos@jenesano-boyaca.gov.co,http://www.jenesano-boyaca.gov.co/,No
216715667,891802151:9,San Luis de Gaceno,DEPARTAMENTO DE BOYACA,SAN LUIS DE GACENO,CARRERA 4 N° 6 - 9,152801,098-6248457,098-6248238,alcaldia@sanluisdegaceno-boyaca.gov.co,http://www.sanluisdegaceno-boyaca.gov.co/,No
216717867,890801151:0,Victoria,DEPARTAMENTO DE CALDAS,VICTORIA,CARRERA 6 N° 9-25,174030,"096-8552228,8552229,8552207",096-8552078,hacienda@victoria-caldas.gov.co,http://www.victoria-caldas.gov.co/,No
216725867,899999709:2,Vianí,DEPARTAMENTO DE CUNDINAMARCA,VIANI,Palacio municipal,253230,091-3209670017,091-0000000,hollmango83@hotmail.com,http://viani-cundinamarca.gov.co,No
216768167,890205063:4,Charalá,DEPARTAMENTO DE SANTANDER,CHARALA,Alcaldía municipal,682551,097-7258008,097-7257756,tesoreria@charala-santander.gov.co,http://www.charala-santander.gov.co,No
216768867,890210951:1,Vetas,DEPARTAMENTO DE SANTANDER,VETAS,CARRERA 4 # 4-05,680531,097-6297058,097-297058,alcadia@vetas-santander.gov.co,http://www.vetas-santander.gov.co/,No
216773067,800100049:1,Ataco,DEPARTAMENTO DE TOLIMA,ATACO,CL 8 4 07 BARRIO CENTRO,735050,098-2240042,098-2240006,alcaldia@ataco-tolima.gov.co,http://www.ataco-tolima.gov.co,No
216805368,890981069:5,Jericó - Antioquia,DEPARTAMENTO DE ANTIOQUIA,JERICO (ANTIOQUIA),CARRERAA 5  7 50 ,056010,094-8523101,094-8523414,contactenos@jerico-antioquia.gov.co,http://www.jerico-antioquia.gov.co,No
216813268,806001439:8,El Peñón - Bolívar,DEPARTAMENTO DE BOLIVAR,EL PEÑON (BOLIVAR),Calle 4 8 52 Brr Calle Bolivar,133550,312-7785073,095-4293474,secretariadehaciendamunicipal@elpenon-bolivar.gov.co,http://www.contactenos@elpenon-bolivar.gov.co,No
216813468,890480643:3,Santa Cruz de Mompóx,DEPARTAMENTO DE BOLIVAR,MOMPOS,PALACIO DE SAN CARLOS,132560,095-6856507,095-6856507,contactenos@santacruzdemompos-bolivar.gov.co,http://www.santacruzdemompos-bolivar.gov.co,No
216815368,891856593:2,Jericó - Boyacá,DEPARTAMENTO DE BOYACA,JERICO (BOYACA),CARRERA  3 71    ,150840,098-7880321,098-7880321,alcaldia@jerico-boyaca.gov.co,http://www.jerico-boyaca.gov.co,No
216823068,800096737:3,Ayapel,DEPARTAMENTO DE CORDOBA,AYAPEL,Calle 9 No. 3c-13 Segundo piso Barrio Centro,233530,094-7705021,094-7705021,alcaldia@ayapel-cordoba.gov.co,http://www.ayapel-cordoba.gov.co,No
216823168,800096750:1,Chimá - Córdoba,DEPARTAMENTO DE CORDOBA,CHIMA (CORDOBA),CALLE 4 CARRERAA 8 ESQUINA PALACIO MUNICIPAL,232010,094-7679853,094-7770720,alcaldia@chima-cordoba.gov.co,http://www.chima-cordoba.gov.co,No
216825168,899999400:2,Chaguaní,DEPARTAMENTO DE CUNDINAMARCA,CHAGUANI,Calle 4  Carrera 5  esquina Parque Principal,253240,091-8461028,091-8461015,chaguani@cundinamarca.gov.co,http://www.chaguani.gov.co,No
216825368,800004018:2,Jerusalén,DEPARTAMENTO DE CUNDINAMARCA,JERUSALEN,CASA DE GOBIERNO,252810,091-8370086,091-370086,alcaldia@jerusalen-cundinamarca.gov.co,http://www.jerusalen-cundinamarca.gov.co,No
216841668,891180056:6,San Agustín,DEPARTAMENTO DE HUILA,SAN AGUSTIN,CALLE 3 CARRERA 12 ESQ,123456,"098-8373061,988373460,373061",098-373460,financiera@sanagustin-huila.gov.co,http://www.sanagustin-huila.gov.co,No
216847268,819000925:9,El Retén,DEPARTAMENTO DE MAGDALENA,EL RETEN,CALLE 5  CARRERA 5 ESQUINA,478060,095-2451784,095-6121811,alcaldia@elreten-magdalena.gov.co,http://www.elreten-magdalena.gov.co,No
216850568,800079035:1,Puerto Gaitán,DEPARTAMENTO DEL META,PUERTO GAITAN,CALLE 10 No.10-60 EDIFICIO ARNALDO RIOBUENO RIVEROS,502041,"098-6460050,6460078,6460227",098-6460222,talentohumano@puertogaitan-meta.gov.co,http://puertogaitanmetacolombia.unlugar.com,No
216868368,890210946:2,Jesús María,DEPARTAMENTO DE SANTANDER,JESUS MARIA,CALLE 5 5 - 24,684551,097-7569609,097-7569704,contactenos@jesusmaria-santander.gov.co,http://www.jesusmaria-santander.gov.co,No
216868468,890205326:6,Molagavita,DEPARTAMENTO DE SANTANDER,MOLAGAVITA,Palacio municipal Parque principal,682037,097-6627069,097-6627069,contactenos@molagavita-santander.gov.co,http://www.molagavita-santander.gov.co,No
216873168,800100053:1,Chaparral,DEPARTAMENTO DE TOLIMA,CHAPARRAL,CARRERA 9 N 9-02,735560,"098-2463332,2460290","098-2461309,2463332",despacho@chaparral-tolima.gov.co,http://www.chaparral.gov.co,No
216873268,890702027:0,El Espinal,DEPARTAMENTO DE TOLIMA,ESPINAL,CARRERA 6 NO 8-06,733520,098-982488379,098-982488379,contabilidad@elespinal-tolima.gov.co,http://www.elespinal-tolima.gov.co,No
216886568,891200461:3,Puerto Asís,DEPARTAMENTO DE PUTUMAYO,PUERTO ASIS,"CALLE 10 CARRERA 19 , ESQUINA, EDIFICIO CAM",862060,098-4227424,098-4227424,alcaldia@puertoasis-putumayo.gov.co,http://puertoasis-putumayo.gov.co,No
216915469,800099662:3,Moniquirá,DEPARTAMENTO DE BOYACA,MONIQUIRA,Calle 18  4-57,154260,"098-7281650,7281124",098-7281124,hacienda@moniquira-boyaca.gov.co,http://www.moniquira-boyaca.gov.co,No
216925269,899999328:1,Facatativá,DEPARTAMENTO DE CUNDINAMARCA,FACATATIVA,CARRERAA 3 NO.5-68,253057,"091-8424822,8424821,8424824",091-918424822,hacienda.facatativa@gmail.com,http://www.facatativa-cundinamarca.gov.co,No
216925769,899999314:7,Subachoque,DEPARTAMENTO DE CUNDINAMARCA,SUBACHOQUE,CARRERAA 2 NRO 3-20,250220,"091-8245311,8245154,245186",091-8245186,hacienda@subachoque-cundinamarca.gov.co,http://www.subachoque-cundinamarca.gov.co,No
216968169,890206724:9,Charta,DEPARTAMENTO DE SANTANDER,CHARTA,CARRERA 1 NO. 2-99,680551,097-6069519,097-6069534,suarezsuarezyadira@gmail.com,http://www.charta-santander.gov.co,No
216968669,890207022:1,San Andrés - Santander,DEPARTAMENTO DE SANTANDER,SAN ANDRES (SANTANDER),CARRERA 4 5-55,682001,097-6604216,097-6604216,tesoreria@sanandres-santander.gov.co,http://www.sanandres-santander.gov.co,No
216976869,800243022:7,Vijes,DEPARTAMENTO DE VALLE DEL CAUCA,VIJES, CARRERA 5 # 5 - 37 PALACIO MUNICIPAL  ,760550,"092-2520280,2520075","092-2520075,2520280",alcaldia@vijes-valle.gov.co,http://www.vijes-valle.gov.co/,No
216986569,800229887:2,Puerto Caicedo,DEPARTAMENTO DE PUTUMAYO,PUERTO CAICEDO,CALLE 10 CARRERAA 1A MZ 46 LT 2,862080,098-4274138,098-4274138,alcaldia@puertocaicedo-putumayo.gov.co,http://www.puertocaicedo-putumayo.gov.co,No
217005670,890980850:7,San Roque,DEPARTAMENTO DE ANTIOQUIA,SAN ROQUE,CALLE 20 NUMERO 20-59,053030,094-8656755,094-8656911,tesoreria@sanroque-antioquia.gov.co,http://www.sanroque.gov.co,No
217008770,890116159:0,Suán,DEPARTAMENTO DE ATLANTICO,SUAN,Calle 3  14 - 08,084060,095-8723029,095-8723095,alcaldia_suan@hotmail.com,http://www.suan-atlantico.gov.co,No
217013670,890480203:6,San Pablo - Bolívar,DEPARTAMENTO DE BOLIVAR,SAN PABLO (BOLIVAR),CARRERA 7  17-73,135040,097-6236819,097-6236819,alcaldia@sanpablo-bolivar.gov.co,http://sanpablobolivar.micolombiadigital.gov.co,No
217020570,824001624:1,Pueblo Bello,DEPARTAMENTO DE CESAR,PUEBLO BELLO,CALLE 9 NO. 10 - 25,793001,095-5793217,095-5793217,contactenos@pueblobello-cesar.gov.co,http://www.pueblobello-cesar.gov.co,No
217020770,892301093:3,San Martín - Cesar,DEPARTAMENTO DE CESAR,SAN MARTIN (CESAR),Carrera 7 #13-56,205050,"095-548058,548169",095-548169,taliban.1974@hotmail.com,http://sanmartin-cesar.gov.co,No
217023570,800096766:7,Pueblo Nuevo,DEPARTAMENTO DE CORDOBA,PUEBLO NUEVO,CALLE 12 No10-25,233001,094-7752033,094-7752033,alcaldiapueblonuevo@hotmail.com,http://www.pueblonuevo-cordoba.gov.co,No
217023670,800075231:9,San Andrés de Sotavento,DEPARTAMENTO DE CORDOBA,SAN ANDRES DE SOTAVENTO,PALACIO MUNICIPAL CARRERA 7 D 7C 27,232030,094-7799752,094-7799752,alcaldia@sanandresdesotavento-cordoba.gov.co,http://www.sanandresdesotavento-cordoba.gov.co,No
217041770,891180191:2,Suaza,DEPARTAMENTO DE HUILA,SUAZA,CALLEL 7 3-07,984189,"098-8324036,8324295",098-8370287,secrehacienda@suaza-huila.gov.co,http://www.suaza-huila.gov.co,No
217047170,800071934:1,Chivolo,DEPARTAMENTO DE MAGDALENA,CHIVOLO,TRANSVERSAL 5 NO 1 A - 80,476060,095-4854213,095-4854213,alcaldia@chibolo-magdalena.gov.co,http://www.chibolo-magdalena.gov.co,No
217047570,891703045:1,Puebloviejo,DEPARTAMENTO DE MAGDALENA,PUEBLOVIEJO,CALLE 5 NO. 5-72,423708,605-4237087,095-4241590,contactenos@puebloviejo-magdalena.gov.co,http://www.puebloviejo-magdalena.gov.co,No
217050270,800255443:6,El Dorado,DEPARTAMENTO DEL META,EL DORADO,CARRERA 5 6 25 BRR CENTRO,506021,098-6620945,098-6620945,secretariadehacienda@eldorado-meta.gov.co,,No
217050370,800128428:1,La Uribe,DEPARTAMENTO DEL META,LA URIBE,CARRERA 6 #5-18 PALACIO MUNICIPAL,505041,320-8473310,098-6620393,alcaldia@uribe-meta.gov.co,http://www.uribe-meta.gov.co,No
217054670,800099260:6,San Calixto,DEPARTAMENTO DE NORTE DE SANTANDER,SAN CALIXTO,PALACIO MUNICIPAL FRENTE AL PARQUE,547010,"097-5117005,5117010,",097-5117010,alcaldia@sancalixto-nortedesantander.gov.co,http://www.sancalixto-nortedesantander.gov.co,No
217063470,890000858:1,Montenegro,DEPARTAMENTO DE QUINDIO,MONTENEGRO,CARRERA 6 CALLE 17 ESQUINA,633001,"096-7535262,7535609",096-7535835,personal@montenegro-quindio.gov.co,http://www.montenegro-quindio.gov.co,No
217066170,800099310:6,Dosquebradas,DEPARTAMENTO DE RISARALDA,DOSQUEBRADAS,Carrera 16  36 - 44 CAM,066170,096-3320551,096-3323910,contadora@dosquebradas.gov.co,http://www.dosquebradas.gov.co,No
217068370,800124166:9,Jordán,DEPARTAMENTO DE SANTANDER,JORDAN,Alcaldía municipal,684011,"097-7242015,7245825,",097-7245825,municipiojordan@hotmail.com,http://www.jordan-santander.gov.co,No
217068770,890204985:5,Suaita,DEPARTAMENTO DE SANTANDER,SUAITA,CALLE 5 8 32,683041,"097-2280222,280243,280278",097-580222,alcaldia@suaita-santander.gov.co,http://www.suaita-santander.gov.co/,No
217070670,892280055:1,Sampués,DEPARTAMENTO DE SUCRE,SAMPUES,CARRERAA 20 Nº 19-36,705070,"095-2838994,2838303","095-2838303,2830484",alcaldia@sampues-sucre.gov.co,http://www.sampues-sucre.gov.co,No
217073270,800100054:9,Falán,DEPARTAMENTO DE TOLIMA,FALAN,Calle 6 N° 3-98 Palacio Municipal,732001,098-3215082872,098-2528086,secretariadehacienda@falan-tolima.gov.co,http://www.falan-tolima.gov.co,No
217073770,890700978:0,Suárez - Tolima,DEPARTAMENTO DE TOLIMA,SUAREZ (TOLIMA),CARRERAA 2 NO. 2-14 PARQUE PRINCIPAL,733580,"098-2883111,982883111,883111",098-2883111,alcaldia@suarez-tolima.gov.co,http://www.suarez-tolima.gov.co/,No
217073870,800100145:0,Villahermosa,DEPARTAMENTO DE TOLIMA,VILLAHERMOSA,CALLE 8 Nº 4-42 PARQUE PRINCIPAL,731501,098-3223082782,098-2533082,alcalde@villahermosa-tolima.gov.co,http://www.villahermosa-tolima.gov.co/,No
217076670,800100526:3,San Pedro - Valle del Cauca,DEPARTAMENTO DE VALLE DEL CAUCA,SAN PEDRO (VALLE),CALLE 5  NO 3-85,763030,"092-2238336,2238356,",092-2238356,hacienda@sanpedro-valle.gov.co,http://www.sanpedro-valle.go.co,No
217125871,899999447:8,Villagómez,DEPARTAMENTO DE CUNDINAMARCA,VILLAGOMEZ,CALLE 5 NO.3-41,254030,091-8549531,091-8549531,sechacienda@villagomez-cundinamarca.gov.co,http://www.villagomez-cundinamarca.gov.co,No
217154871,890501981:1,Villacaro,DEPARTAMENTO DE NORTE DE SANTANDER,VILLA CARO,CALLE 1  NO 3-50 PARQUE PRIONCIPAL,546010,097-5566008,097-5566008,contactenos@villacaro-nortedesantander.gov.co,http://www.villacaro-nortedesantander.gov.co,No
217168271,890209640:2,Florián,DEPARTAMENTO DE SANTANDER,FLORIAN,CALLE 4 NO. 1A - 45,684541,"098-7266028,7266128,","098-7266028,7266028",alcaldia@florian-santander.gov.co,http://www.florian-santander.gov.co,No
217170771,892280061:6,Sucre - Sucre,DEPARTAMENTO DE SUCRE,SUCRE (SUCRE),Palacio municipal (alcaldia),703030,095-2879029,095-2879029,apoma1@hotmail.com,http://www.sucre-sucre.gov.co,No
217173671,800100140:4,Saldaña,DEPARTAMENTO DE TOLIMA,SALDAÑA,CALLE 16 N° 16-18,733570,098-2266035,098-2266035,hacienda@saldana-tolima.gov.co,http://www.saldana-tolima.gov.co,No
217186571,800222489:2,Puerto Guzmán,DEPARTAMENTO DE PUTUMAYO,PUERTO GUZMAN,Calle 6 Nro. 2-29,833001,608-4295070,608-4295070,despacho@puertoguzman-putumayo.gov.co,http://www.puertoguzman-putumayo.gov.co,No
217205172,890980998:8,Chigorodó,DEPARTAMENTO DE ANTIOQUIA,CHIGORODO,CARRERA 98A NO. 104 - 14,057410,094-8253867,094-8253630,alcaldia@chigorodo-antioquia.gov.co,http://www.chigorodo-antioquia.gov.co,No
217208372,800069901:0,Juan de Acosta,DEPARTAMENTO DE ATLANTICO,JUAN DE ACOSTA,CALLE 6 # 3 - 38,081040,095-8754134,095-8754134,alcaldia@juandeacosta-atlantico.gov.co,http://juandeacostaatlantico.micolombiadigital.gov.co/,No
217215172,891801357:4,Chinavita,DEPARTAMENTO DE BOYACA,CHINAVITA,CALLE 4 N° 3-28,153280,098-7524372,"098-7524372,7524098,3134678702",tesoreria@chinavita-boyaca.gov.co,http://www.chinavita-boyaca.gov.co/,No
217215272,891856288:0,Firavitoba,DEPARTAMENTO DE BOYACA,FIRAVITOBA,CALLE 7 NO 4 - 35,152250,"098-7770152,7770119,8022787",098-7770152,alcaldia@firavitoba-boyaca.gov.co,http://www.firavitoba-boyaca.gov.co,No
217215572,891800466:4,Puerto Boyacá,DEPARTAMENTO DE BOYACA,PUERTO BOYACA,CARRERA 2 CALLE 10 ESQUINA,155201,098-7383490,098-7383300,contabilidad@puertoboyaca-boyaca.gov.co,http://www.puertoboyaca-boyaca.gov.co,No
217217272,890801144:9,Filadelfia,DEPARTAMENTO DE CALDAS,FILADELFIA,CALLE 6 6-19,171020,"076-8580610,8580568",076-8580568,alcalde@filadelfia-caldas.gov.co,http://www.filadelfia-caldas.gov.co,No
217223672,800096781:8,San Antero,DEPARTAMENTO DE CORDOBA,SAN ANTERO,CARRERAA 14 NO 12D-13 PALACIO MUNICIPAL FELICIANO PEREZ GARCIA,231520,604-8110102,604-8110102,ocontabilidad@sanantero-cordoba.gov.co,http://www.sanantero-cordoba.gov.co,No
217225372,800094705:9,Junín,DEPARTAMENTO DE CUNDINAMARCA,JUNIN,CARRERA4 # 3-15,251220,091-8533044,091-8533044,contactenos@junin-cundinamarca.gov.co,http://www.junin-cundinamarca.gov.co,No
217225572,899999413:8,Puerto Salgar,DEPARTAMENTO DE CUNDINAMARCA,PUERTO SALGAR,Transversal 11A Calle 11 # 25-27,253480,096-8399423,096-8399252,contabilidad@puertosalgar-cundinamarca.gov.co,http://www.puertosalgar-cundinamarca.gov.co,No
217225772,899999430:3,Suesca,DEPARTAMENTO DE CUNDINAMARCA,SUESCA,CALLE 8 NO. 5 - 55,251040,"091-8563160,8563061,563160",091-8563329,alcaldia@suesca-cundinamarca.gov.co,http://www.suesca-cundinamarca.gov.co,No
217227372,891680402:7,Juradó,DEPARTAMENTO DE CHOCO,JURADO,ALCALDIA MUNICIPAL JURADO,276010,"094-5213845,5213846,3147177892","094-5213845,5213846",contactenos@jurado-choco-gov.co,http://www.jurado-choco.gov.co,No
217241872,891180187:2,Villavieja,DEPARTAMENTO DE HUILA,VILLAVIEJA,Carrera 9  9 - 29,411020,038-3202314474,038-3188966247,tesoreria@villavieja-huila.gov.co,http://www.villavieja-huila.gov.co,No
217254172,890503106:0,Chinácota,DEPARTAMENTO DE NORTE DE SANTANDER,CHINACOTA,Carrera  4  4 - 15 Palacio Municipal,541070,"097-5864150,5864060,864150",097-5864060,alcaldia@chinacota-nortedesantander.gov.co,http://www.chinacota-nortedesantander.gov.co,No
217263272,890001339:5,Filandia,DEPARTAMENTO DE QUINDIO,FILANDIA,CALLE 6 NUMERO 6-09,634001,"096-7582096,7582195",096-7582195,hacienda@filandia-quindio.gov.co,http://www.filandia-quindio.gov.co,No
217266572,891480031:1,Pueblo Rico - Risaralda,DEPARTAMENTO DE RISARALDA,PUEBLO RICO (RISARALDA),CARRERA 4 NO 6-17,663011,"096-963663254,663254,",096-3663244,alcaldia@pueblorico-risaralda.gov.co,http://www.-risaralda.gov.co,No
217268872,890206250:1,Villanueva - Santander,DEPARTAMENTO DE SANTANDER,VILLANUEVA (SANTANDER),CARRERA 15 NO. 13 -27,684021,"097-97166262,977266262,7166243",097-7166138,contactenos@villanueva-santander.gov.co,http://www.villanueva-santander.gov.co,No
217305873,800020665:5,Vigía del Fuerte,DEPARTAMENTO DE ANTIOQUIA,VIGIA DEL FUERTE,CALLE 18 N° 2-02,058620,"094-8678003,8678002,8678003",094-8678175,hacienda@vigiadelfuerte-antioquia.gov.co,http://www.uraba.com/vigia,No
217308573,800094386:2,Puerto Colombia,DEPARTAMENTO DE ATLANTICO,PUERTO COLOMBIA (ATLANTICO),CARRERA 4 NO. 2 - 18,081001,"095-3096021,3096017",095-3096021,contactenos@puertocolombia-atlantico.gov.co,http://www.puertocolombia-atlantico.gov.co/,No
217313473,890480431:9,Morales - Bolívar,DEPARTAMENTO DE BOLIVAR,MORALES (BOLIVAR),PALACIO MUNICIPAL CARRERAA 2 N. 16B-39,134540,095-3107274810,095-2877388,pintocarlos1967@gmail.com,http://www.morales-bolivar.gov.co,No
217313673,890480069:5,Santa Catalina - Bolívar,DEPARTAMENTO DE BOLIVAR,SANTA CATALINA,Plaza Principal Santa Catalina,130501,095-6639589,095-6639589,dbarraza13@hotmail.com,http://www.santacatalina_bolivar.gov.co,No
217313873,890481192:8,Villanueva - Bolívar,DEPARTAMENTO DE BOLIVAR,VILLANUEVA (BOLIVAR),SEC PLAZA PRINCIPAL - ALCALDIA CALLE 14,130530,095-6267595,095-6267595,contabilidad@viillanueva-bolivar.gov.co,http://villanueva-bolivar.gov.co,No
217315673,891857821:1,San Mateo,DEPARTAMENTO DE BOYACA,SAN MATEO,CARRERA 4 NO 3-31,151201,"098-7894215,7881870,7894093",098-7894176,contactenos@sanmateo-boyaca.gov.co,http://www.sanmateo-boyaca.gov.co/,No
217317873,890801152:8,Villamaría,DEPARTAMENTO DE CALDAS,VILLAMARIA,CARRERA 4 CON CALLE 9 ESQUINA PLAZA PRINCIPAL,176001,"096-8773434,8771397,8770024",096-8770036,alcaldia@villamaria-caldas.gov.co,http://www.villamaria-caldas.gov.co,No
217319473,891500982:6,Morales - Cauca,DEPARTAMENTO DE CAUCA,MORALES (CAUCA),CALLE PRINCIPAL EDIFICIO CAM,190550,092-3107384060,602-8493014,contactenos@morales-cauca.gov.co,http://morales-cauca.gov.co,No
217319573,891500580:9,Puerto Tejada,DEPARTAMENTO DE CAUCA,PUERTO TEJADA,CARRERA 19 CALLE 17 ESQUINA,191501,"092-8280151,8281803",092-8281806,contabilidad@puertotejada.gov.co,http://www.puertotejada.gov.co,No
217325473,899999342:3,Mosquera - Cundinamarca,DEPARTAMENTO DE CUNDINAMARCA,MOSQUERA (CUNDINAMARCA),CARRERA 2 2 48  BRR CENTRO,250040,601-8270830,091-8270830,secretariadehacienda@mosquera-cundinamarca.gov.co,http://www.mosquera-cundinamarca.gov.co/,No
217325873,899999445:3,Villapinzón,DEPARTAMENTO DE CUNDINAMARCA,VILLAPINZON,CARRERA 5 N° 4 - 33,250810,"091-8565376,8565264,565125",091-8565125,alcaldia@villapinzon-cundinamarca.gov.co,http://www.villapinzon-cundinamarca.gov.co,No
217327073,891680055:4,Bagadó,DEPARTAMENTO DE CHOCO,BAGADO,Palacio municipal,271050,312-2493328,094-6712175,contactenos@bagado-choco.gov.co,http://bagado-choco.gov.co,No
217350573,892099325:0,Puerto López,DEPARTAMENTO DEL META,PUERTO LOPEZ,Calle 6  4 -40,502001,098-6450412,098-6451867,contaduria@puertolopez-meta.gov.co,http://puertolopez-meta.gov.co,No
217352473,800099111:7,Mosquera - Nariño,DEPARTAMENTO DE NARIÑO,MOSQUERA (NARIÑO),CALLE MERCEDES,527580,092-5662514,092-5662599,secretariadehacienda@mosquera-narino.gov.co,http://www.mosquera-narino.gov.co,No
217352573,800099118:8,Puerres,DEPARTAMENTO DE NARIÑO,PUERRES,CALLE 4 # 4-33 BARRIO ESMERALDA,523548,"092-7422157,7422054",092-7422054,alcaldia@puerres-narino.gov.co,http://www.puerres-narino.gov.co,No
217354673,890501876:4,San Cayetano - Norte de Santander,DEPARTAMENTO DE NORTE DE SANTANDER,SAN CAYETANO (NORTE DE SANTANDER),Palacio Municipal,545010,037-3208405220,097-5747874,alcaldia@sancayetano-nortedesantander.gov.co,http://sancayetano-nortedesantander.gov.co,No
217368573,800060525:3,Puerto Parra,DEPARTAMENTO DE SANTANDER,PUERTO PARRA,Cra 9 nro 7-10,686001,"097-6275060,6275090,6275079",097-6275090,tesoreria@puertoparra-santander.gov.co,http://www.puertoparra-santander.gov.co,No
217368673,890210227:5,San Benito,DEPARTAMENTO DE SANTANDER,SAN BENITO,CABECERA MUNICIPAL,685531,097-7565454,097-7565454,gobiernosanbenito2018@gmail.com,http://www.sanbenito-santander.gov.co,No
217368773,890210883:7,Sucre - Santander,DEPARTAMENTO DE SANTANDER,SUCRE (SANTANDER),CALLE 4  3-34,685041,097-7565646,097-7565646,tesoreria@sucre-santander.gov.co,http://www.sucre-santander.gov.co,No
217370473,892201296:2,Morroa,DEPARTAMENTO DE SUCRE,MORROA,Alcaldia Municipal,701070,095-2857451,095-2857451,nelsonestrada42@hotmail.com,http://www.morroa-sucre.gov.co,No
217373873,800100147:5,Villarrica - Tolima,DEPARTAMENTO DE TOLIMA,VILLARRICA,CARRERA 3 CALLE 4 ESQUINA,734060,098-2475074,098-2475074,shacienda@villarrica-tolima.gov.co,http://www.villarrica-tolima.gov.co,No
217386573,891200513:8,Puerto Leguízamo,DEPARTAMENTO DE PUTUMAYO,PUERTO LEGUIZAMO,CALLE 6 NO 20 125,999999,098-5635083,098-5634001,secretariahacienda@puertoleguizamo-putumayo.gov.co,http://www.puertoleguizamo-putumayo.gov.co,No
